;id;nazev;typ;adresa1;adresa2;adresa3;PSC;obec;kraj;obor_kod;obor_nazev;obor_forma;obor_delka;obor_kapacita;okres;kod_okresu_a;kod_okresu_b;nazev_ulice;cislo_popisne;Zeměpisná šířka;Zeměpisná délka;kategorie
510;45248001;Střední škola;C00;Drtinova 498/3;Smíchov;150 00 Praha 5;;Praha 5;Hlavní město Praha;6843M01;Veřejnosprávní činnost;10;40;370.0;Praha;CZ0100;40924;Drtinova;498/3;50.075702;14.401892;obchodní akademie a veřejnosprávní činnost
511;61386022;Střední škola;C00;Arabská 682/14;Vokovice;160 00 Praha 6;;Praha 6;Hlavní město Praha;7941K41;Gymnázium;10;40;670.0;Praha;CZ0100;40924;Arabská;682/14;50.099321;14.359647;gymnázium
512;61388246;Střední škola;C00;Parléřova 118/2;Hradčany;169 00 Praha 6;;Praha 6;Hlavní město Praha;7941K41;Gymnázium;10;40;390.0;Praha;CZ0100;40924;Parléřova;118/2;50.087886;14.387331;gymnázium
513;61384534;Střední škola;C00;Krupkovo náměstí 26/4;Bubeneč;160 00 Praha 6;;Praha 6;Hlavní město Praha;6341M02;Obchodní akademie;10;40;490.0;Praha;CZ0100;40924;Krupkovo náměstí;26/4;50.104478;14.407986;obchodní akademie a veřejnosprávní činnost
514;49625446;Střední škola;C00;Nad Alejí 1952/5;Břevnov;162 00 Praha 6;;Praha 6;Hlavní město Praha;7941K41;Gymnázium;10;40;130.0;Praha;CZ0100;40924;Nad Alejí;1952/5;50.085598;14.342937;gymnázium
515;639494;Střední škola;C00;K letišti 278/4a;Ruzyně;161 00 Praha 6;;Praha 6;Hlavní město Praha;2345L02;Letecký mechanik;10;40;120.0;Praha;CZ0100;40924;K letišti;278/4a;50.096054;14.293618;odborné vzdělání s odborným výcvikem a maturitou
516;60447109;Střední škola;C00;Vinořská 163/17;Satalice;190 15 Praha 9;;Praha 9;Hlavní město Praha;6341M02;Obchodní akademie;10;40;208.0;Praha;CZ0100;40924;Vinořská;163/17;50.125794;14.571634;obchodní akademie a veřejnosprávní činnost
517;61388068;Střední škola;C00;Evropská 330/33;Dejvice;160 00 Praha 6;;Praha 6;Hlavní město Praha;7531M01;Předškolní a mimoškolní pedagogika;10;40;240.0;Praha;CZ0100;40924;Evropská;330/33;50.099942;14.386931;odborné vzdělání s maturitou
518;61385891;Střední škola;C00;Jablonského 333/3;Holešovice;170 00 Praha 7;;Praha 7;Hlavní město Praha;3143M01;Oděvnictví;10;40;410.0;Praha;CZ0100;40924;Jablonského;333/3;50.107664;14.440608;odborné vzdělání s maturitou
519;336475;Střední škola;C00;U libeňského zámku 1/2;Libeň;180 00 Praha 8;;Praha 8;Hlavní město Praha;7941K41;Gymnázium;10;40;570.0;Praha;CZ0100;40924;U libeňského zámku;1/2;50.107732;14.471125;gymnázium
520;638501;Střední škola;C00;U Vinohradského hřbitova 2471/3;Vinohrady;130 00 Praha 3;;Praha 3;Hlavní město Praha;6341M02;Obchodní akademie;10;40;440.0;Praha;CZ0100;40924;U Vinohradského hřbitova;2471/3;50.076495;14.478214;obchodní akademie a veřejnosprávní činnost
521;108000877;Střední škola;C00;Svídnická 506/1;Troja;181 00 Praha 8;;Praha 8;Hlavní město Praha;6542M01;Hotelnictví;10;40;215.0;Praha;CZ0100;40924;Svídnická;506/1;50.12848;14.410994;odborné vzdělání s maturitou
522;638218;Střední škola;C00;Pernerova 273/25;Karlín;186 00 Praha 8;;Praha 8;Hlavní město Praha;7941K41;Gymnázium;10;40;288.0;Praha;CZ0100;40924;Pernerova;273/25;50.090115;14.448558;gymnázium
523;110036204;Střední škola;C00;Kollárova 271/5;Karlín;186 00 Praha 8;;Praha 8;Hlavní město Praha;6341M02;Obchodní akademie;10;40;510.0;Praha;CZ0100;40924;Kollárova;271/5;50.090485;14.449255;obchodní akademie a veřejnosprávní činnost
524;16499671;Střední škola;C00;Svídnická 599/1a;Troja;181 00 Praha 8;;Praha 8;Hlavní město Praha;6341M02;Obchodní akademie;10;40;170.0;Praha;CZ0100;40924;Svídnická;599/1a;50.128362;14.409429;obchodní akademie a veřejnosprávní činnost
525;45796955;Střední škola;C00;Nad Rokoskou 111/7;Libeň;182 00 Praha 8;;Praha 8;Hlavní město Praha;6341M02;Obchodní akademie;10;40;240.0;Praha;CZ0100;40924;Nad Rokoskou;111/7;50.11844;14.450416;obchodní akademie a veřejnosprávní činnost
526;108001342;Střední škola;C00;Českolipská 373/27;Střížkov;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;170.0;Praha;CZ0100;40924;Českolipská;373/27;50.126346;14.499929;gymnázium
527;638404;Střední škola;C00;Pod Táborem 300/7;Hrdlořezy;190 00 Praha 9;;Praha 9;Hlavní město Praha;3646M01;Geodézie a katastr nemovitostí;10;40;300.0;Praha;CZ0100;40924;Pod Táborem;300/7;50.091725;14.512735;odborné vzdělání s maturitou
528;108001270;Střední škola;C00;náměstí 25. března 100/2;Čakovice;196 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;300.0;Praha;CZ0100;40924;náměstí 25. března;100/2;50.151258;14.524193;gymnázium
529;11233354;Střední škola;C00;Žalanského 68/54;Řepy;163 00 Praha 6;;Praha 6;Hlavní město Praha;8241M01;Užitá malba;10;40;40.0;Praha;CZ0100;40924;Žalanského;68/54;50.068501;14.294915;odborné vzdělání s maturitou
530;14891409;Střední škola;C00;Novovysočanská 280/48;Vysočany;190 00 Praha 9;;Praha 9;Hlavní město Praha;1820M01;Informační technologie;10;40;240.0;Praha;CZ0100;40924;Novovysočanská;280/48;50.100684;14.493946;informační technologie
531;108001491;Střední škola;C00;Litvínovská 600/1;Prosek;190 00 Praha 9;;Praha 9;Hlavní město Praha;1820M01;Informační technologie;10;40;480.0;Praha;CZ0100;40924;Litvínovská;600/1;50.119203;14.491818;informační technologie
532;638170;Střední škola;C00;Litoměřická 726/17;Prosek;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;170.0;Praha;CZ0100;40924;Litoměřická;726/17;50.118894;14.486913;gymnázium
533;108001547;Střední škola;C00;Dygrýnova 1006/21;Černý Most;198 00 Praha 9;;Praha 9;Hlavní město Praha;6542M02;Cestovní ruch;10;40;140.0;Praha;CZ0100;40924;Dygrýnova;1006/21;50.104258;14.569515;odborné vzdělání s maturitou
534;110007786;Střední škola;C00;Chabařovická 1125/4;Kobylisy;182 00 Praha 8;;Praha 8;Hlavní město Praha;1820M01;Informační technologie;10;40;120.0;Praha;CZ0100;40924;Chabařovická;1125/4;50.131361;14.475626;informační technologie
535;638188;Střední škola;C00;Špitálská 700/2;Vysočany;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;180.0;Praha;CZ0100;40924;Špitálská;700/2;50.109236;14.504004;gymnázium
536;222411;Střední škola;C00;Podkovářská 797/4;Vysočany;190 00 Praha 9;;Praha 9;Hlavní město Praha;8248L01;Starožitník;10;40;90.0;Praha;CZ0100;40924;Podkovářská;797/4;50.103466;14.513334;odborné vzdělání s odborným výcvikem a maturitou
537;44264445;Střední škola;C00;Trojská 211/110;Troja;171 00 Praha 7;;Praha 7;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;480.0;Praha;CZ0100;40924;Trojská;211/110;50.117343;14.422901;obchodní akademie a veřejnosprávní činnost
538;45270082;Střední škola;C00;Žerotínova 1100/36;Žižkov;130 00 Praha 3;;Praha 3;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;185.0;Praha;CZ0100;40924;Žerotínova;1100/36;50.087738;14.462341;obchodní akademie a veřejnosprávní činnost
539;108001571;Střední škola;C00;Ke Stadionu 623/9;Čakovice;196 00 Praha 9;;Praha 9;Hlavní město Praha;4143L01;Chovatel cizokrajných zvířat;10;40;120.0;Praha;CZ0100;40924;Ke Stadionu;623/9;50.147588;14.528649;odborné vzdělání s odborným výcvikem a maturitou
540;110011350;Střední škola;C00;Kardašovská 691;Hloubětín;198 00 Praha 9;;Praha 9;Hlavní město Praha;6542M02;Cestovní ruch;10;40;135.0;Praha;CZ0100;40924;Kardašovská;691;50.10605;14.549048;odborné vzdělání s maturitou
541;60162961;Střední škola;C00;Kozinova 1000/1;Hostivař;102 00 Praha 10;;Praha 10;Hlavní město Praha;7941K41;Gymnázium;10;40;132.0;Praha;CZ0100;40924;Kozinova;1000/1;50.049156;14.520956;gymnázium
542;638421;Střední škola;C00;V úžlabině 320/23;Malešice;100 00 Praha 10;;Praha 10;Hlavní město Praha;1820M01;Informační technologie;10;40;540.0;Praha;CZ0100;40924;V úžlabině;320/23;50.080233;14.502963;informační technologie
543;47608960;Střední škola;C00;Svatoslavova 333/4;Nusle;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;150.0;Praha;CZ0100;40924;Svatoslavova;333/4;50.061887;14.442642;gymnázium
544;638412;Střední škola;C00;Na Třebešíně 2299/69;Strašnice;100 00 Praha 10;;Praha 10;Hlavní město Praha;1820M01;Informační technologie;10;40;256.0;Praha;CZ0100;40924;Na Třebešíně;2299/69;50.084425;14.491619;informační technologie
545;638510;Střední škola;C00;Heroldovy sady 362/1;Vršovice;101 00 Praha 10;;Praha 10;Hlavní město Praha;6341M02;Obchodní akademie;10;40;240.0;Praha;CZ0100;40924;Heroldovy sady;362/1;50.070714;14.452135;obchodní akademie a veřejnosprávní činnost
546;638200;Střední škola;C00;Voděradská 900/2;Strašnice;100 00 Praha 10;;Praha 10;Hlavní město Praha;7941K41;Gymnázium;10;40;140.0;Praha;CZ0100;40924;Voděradská;900/2;50.06932;14.49659;gymnázium
547;639133;Střední škola;C00;Jesenická 3067/1;Záběhlice;106 00 Praha 10;;Praha 10;Hlavní město Praha;2345L01;Mechanik seřizovač;10;40;120.0;Praha;CZ0100;40924;Jesenická;3067/1;50.058258;14.485592;odborné vzdělání s odborným výcvikem a maturitou
548;63109026;Střední škola;C00;Omská 1300/4;Vršovice;100 00 Praha 10;;Praha 10;Hlavní město Praha;7941K41;Gymnázium;10;40;270.0;Praha;CZ0100;40924;Omská;1300/4;50.072271;14.477448;gymnázium
549;16996593;Střední škola;C00;Hornoměcholupská 873;Hostivař;102 00 Praha 10;;Praha 10;Hlavní město Praha;7531M01;Předškolní a mimoškolní pedagogika;10;40;135.0;Praha;CZ0100;40924;Hornoměcholupská;873;50.049387;14.537805;odborné vzdělání s maturitou
550;110010116;Střední škola;C00;Ječná 527/33;Nové Město;120 00 Praha 2;;Praha 2;Hlavní město Praha;5341M01;Zdravotnický asistent;10;40;230.0;Praha;CZ0100;40924;Ječná;527/33;50.075679;14.42652;odborné vzdělání s maturitou
551;110031067;Střední škola;C00;5. května 200/51;Nusle;140 00 Praha 4;;Praha 4;Hlavní město Praha;5341M01;Zdravotnický asistent;10;40;550.0;Praha;CZ0100;40924;5. května;200/51;50.059702;14.432739;odborné vzdělání s maturitou
552;638323;Střední škola;C00;Na Příkopě 856/16;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;1820M01;Informační technologie;10;40;480.0;Praha;CZ0100;40924;Na Příkopě;856/16;50.085718;14.426222;informační technologie
553;110030982;Střední škola;C00;Alšovo nábřeží 82/6;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;2844M01;Aplikovaná chemie;10;40;272.0;Praha;CZ0100;40924;Alšovo nábřeží;82/6;50.08809;14.414298;odborné vzdělání s maturitou
554;638226;Střední škola;C00;Ječná 530/27;Nové Město;120 00 Praha 2;;Praha 2;Hlavní město Praha;7241M01;Informační služby;10;40;50.0;Praha;CZ0100;40924;Ječná;530/27;50.075726;14.42524;odborné vzdělání s maturitou
555;150065591;Střední škola;C00;Výmolova 169/2;Radlice;150 00 Praha 5;;Praha 5;Hlavní město Praha;5344M03;Asistent zubního technika;10;40;34.0;Praha;CZ0100;40924;Výmolova;169/2;50.056666;14.39297;odborné vzdělání s maturitou
556;130001902;Střední škola;C00;Jablonského 333/3;Holešovice;170 00 Praha 7;;Praha 7;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;580.0;Praha;CZ0100;40924;Jablonského;333/3;50.107664;14.440608;obchodní akademie a veřejnosprávní činnost
557;130001376;Střední škola;C00;U Měšťanských škol 525/1;Kobylisy;182 00 Praha 8;;Praha 8;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;256.0;Praha;CZ0100;40924;U Měšťanských škol;525/1;50.124566;14.459231;obchodní akademie a veřejnosprávní činnost
558;14891221;Střední škola;C00;Novoborská 610/2;Prosek;190 00 Praha 9;;Praha 9;Hlavní město Praha;1820M01;Informační technologie;10;40;272.0;Praha;CZ0100;40924;Novoborská;610/2;50.124802;14.50219;informační technologie
559;110026012;Střední škola;C00;Lipí 1911/22;Horní Počernice;193 00 Praha 9;;Praha 9;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;256.0;Praha;CZ0100;40924;Lipí;1911/22;50.113076;14.610886;obchodní akademie a veřejnosprávní činnost
560;110025725;Střední škola;C00;Učňovská 100/1;Hrdlořezy;190 00 Praha 9;;Praha 9;Hlavní město Praha;3741M01;Provoz a ekonomika dopravy;10;40;140.0;Praha;CZ0100;40924;Učňovská;100/1;50.09179;14.500971;odborné vzdělání s maturitou
561;497070;Střední škola;C00;Weilova 1270/4;Hostivař;102 00 Praha 10;;Praha 10;Hlavní město Praha;1820M01;Informační technologie;10;40;360.0;Praha;CZ0100;40924;Weilova;1270/4;50.05257;14.540968;informační technologie
562;110011066;Střední škola;C00;Radlická 591/115;Jinonice;158 00 Praha 5;;Praha 5;Hlavní město Praha;6341M02;Obchodní akademie;10;40;84.0;Praha;CZ0100;40924;Radlická;591/115;50.047323;14.35714;obchodní akademie a veřejnosprávní činnost
563;61385476;Střední škola;C00;Nad Štolou 1510/1;Holešovice;170 00 Praha 7;;Praha 7;Hlavní město Praha;7941K41;Gymnázium;10;40;250.0;Praha;CZ0100;40924;Nad Štolou;1510/1;50.097508;14.422022;gymnázium
564;638196;Střední škola;C00;Přípotoční 1337/1a;Vršovice;101 00 Praha 10;;Praha 10;Hlavní město Praha;7941K41;Gymnázium;10;40;570.0;Praha;CZ0100;40924;Přípotoční;1337/1a;50.065245;14.454773;gymnázium
565;110380193;Střední škola;C00;Belgická 67/25;Vinohrady;120 00 Praha 2;;Praha 2;Hlavní město Praha;7941K41;Gymnázium;10;40;100.0;Praha;CZ0100;40924;Belgická;67/25;50.073215;14.435804;gymnázium
566;150078137;Střední škola;C00;Křejpského 1501/12;Chodov;149 00 Praha 4;;Praha 4;Hlavní město Praha;7842M06;Kombinované lyceum;10;40;132.0;Praha;CZ0100;40924;Křejpského;1501/12;50.028164;14.516202;odborné vzdělání s maturitou
567;151016003;Střední škola;C00;Novomeského 2139/1;Chodov;149 00 Praha 4;;Praha 4;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;160.0;Praha;CZ0100;40924;Novomeského;2139/1;50.026491;14.527134;obchodní akademie a veřejnosprávní činnost
568;151028931;Střední škola;C00;Masná 700/13;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;300.0;Praha;CZ0100;40924;Masná;700/13;50.089521;14.424591;gymnázium
569;151038546;Střední škola;C00;Rytířská 406/10;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;400.0;Praha;CZ0100;40924;Rytířská;406/10;50.083834;14.422045;gymnázium
570;181088231;Střední škola;C00;Baarova 360/24;Michle;140 00 Praha 4;;Praha 4;Hlavní město Praha;7842M06;Kombinované lyceum;10;40;80.0;Praha;CZ0100;40924;Baarova;360/24;50.04981;14.45356;odborné vzdělání s maturitou
571;151040753;Střední škola;C00;Libušská 320/111;Písnice;142 00 Praha 4;;Praha 4;Hlavní město Praha;8241M05;Grafický design;10;40;120.0;Praha;CZ0100;40924;Libušská;320/111;50.001316;14.466004;odborné vzdělání s maturitou
572;200001027;Střední škola;C00;Pod Táborem 102/5;Hrdlořezy;190 24 Praha 9;;Praha 9;Hlavní město Praha;6842M01;Bezpečnostně právní činnost;10;40;;Praha;CZ0100;40924;Pod Táborem;102/5;50.089576;14.512281;odborné vzdělání s maturitou
573;181002931;Střední škola;C00;Kuncova 1580/1;Stodůlky;155 00 Praha 5;;Praha 5;Hlavní město Praha;7941K41;Gymnázium;10;40;360.0;Praha;CZ0100;40924;Kuncova;1580/1;50.050511;14.313045;gymnázium
574;181006383;Střední škola;C00;Na planině 1393/13;Krč;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;272.0;Praha;CZ0100;40924;Na planině;1393/13;50.039497;14.432711;gymnázium
575;40652441;Střední škola;C00;Bělohorská 182/171;Břevnov;169 00 Praha 6;;Praha 6;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;312.0;Praha;CZ0100;40924;Bělohorská;182/171;50.082641;14.357169;obchodní akademie a veřejnosprávní činnost
576;181084694;Střední škola;C00;Hornokrčská 709/3;Krč;140 00 Praha 4;;Praha 4;Hlavní město Praha;7941K41;Gymnázium;10;40;100.0;Praha;CZ0100;40924;Hornokrčská;709/3;50.039462;14.456374;gymnázium
577;181059568;Střední škola;C00;Hloubětínská 78/26;Hloubětín;198 00 Praha 9;;Praha 9;Hlavní město Praha;4104M01;Rostlinolékařství;10;40;40.0;Praha;CZ0100;40924;Hloubětínská;78/26;50.102777;14.535306;odborné vzdělání s maturitou
578;181119331;Střední škola;C00;Rajmonova 1199/4;Kobylisy;182 00 Praha 8;;Praha 8;Hlavní město Praha;7941K41;Gymnázium;10;40;30.0;Praha;CZ0100;40924;Rajmonova;1199/4;50.12886;14.468178;gymnázium
579;49704397;Střední škola;C00;Kodaňská 54/10;Vršovice;101 00 Praha 10;;Praha 10;Hlavní město Praha;6341M01;Ekonomika a podnikání;10;40;160.0;Praha;CZ0100;40924;Kodaňská;54/10;50.071142;14.452406;obchodní akademie a veřejnosprávní činnost
580;181096803;Střední škola;C00;Prokopova 100/16;Žižkov;130 00 Praha 3;;Praha 3;Hlavní město Praha;7842M03;Pedagogické lyceum;10;40;150.0;Praha;CZ0100;40924;Prokopova;100/16;50.086822;14.451968;odborné vzdělání s maturitou
581;181105527;Střední škola;C00;K cihelně 129;Satalice;190 15 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;160.0;Praha;CZ0100;40924;K cihelně;129;50.121916;14.580046;gymnázium
582;181106451;Střední škola;C00;Rostovská 1481/2a;Vršovice;101 00 Praha 10;;Praha 10;Hlavní město Praha;7842M06;Kombinované lyceum;10;40;120.0;Praha;CZ0100;40924;Rostovská;1481/2a;50.068023;14.450284;odborné vzdělání s maturitou
583;181110393;Střední škola;C00;Učňovská 100/1;Hrdlořezy;190 00 Praha 9;;Praha 9;Hlavní město Praha;7941K41;Gymnázium;10;40;30.0;Praha;CZ0100;40924;Učňovská;100/1;50.09179;14.500971;gymnázium
584;181118831;Střední škola;C00;Opatovická 160/18;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;120.0;Praha;CZ0100;40924;Opatovická;160/18;50.079425;14.41886;gymnázium
585;110011325;Střední škola;C00;José Martího 269/31;Veleslavín;162 00 Praha 6;;Praha 6;Hlavní město Praha;6643M01;Knihkupecké a nakladatelské činnosti;10;40;138.0;Praha;CZ0100;40924;José Martího;269/31;50.093127;14.335074;odborné vzdělání s maturitou
586;110380126;Střední škola;C00;Střížkovská 32/27;Střížkov;180 00 Praha 8;;Praha 8;Hlavní město Praha;7941K41;Gymnázium;10;40;97.0;Praha;CZ0100;40924;Střížkovská;32/27;50.124067;14.48267;gymnázium
587;181128047;Střední škola;C00;Mikulandská 134/5;Nové Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;40.0;Praha;CZ0100;40924;Mikulandská;134/5;50.08119;14.418036;gymnázium
588;181128331;Střední škola;C00;Masná 1000/18;Staré Město;110 00 Praha 1;;Praha 1;Hlavní město Praha;7941K41;Gymnázium;10;40;180.0;Praha;CZ0100;40924;Masná;1000/18;50.089573;14.425384;gymnázium
589;61664707;Střední škola;C00;Husova 470;256 01 Benešov;256 01 Benešov;25601.0;Benešov;Středočeský kraj;7941K41;Gymnázium;10;40;300.0;Benešov;CZ0201;40169;Husova;470;49.780136;14.686813;gymnázium
590;61664651;Střední škola;C00;Mendelova 131;256 01 Benešov;256 01 Benešov;25601.0;Benešov;Středočeský kraj;4141M01;Agropodnikání;10;40;250.0;Benešov;CZ0201;40169;Mendelova;131;49.784856;14.682943;odborné vzdělání s maturitou
591;61664553;Střední škola;C00;Komenského 41;258 01 Vlašim;258 01 Vlašim;25801.0;Vlašim;Středočeský kraj;2341M01;Strojírenství;10;40;240.0;Benešov;CZ0201;40169;Komenského;41;49.705501;14.897609;odborné vzdělání s maturitou
592;61664537;Střední škola;C00;V Sadě 1565;258 01 Vlašim;258 01 Vlašim;25801.0;Vlašim;Středočeský kraj;6341M02;Obchodní akademie;10;40;363.0;Benešov;CZ0201;40169;V Sadě;1565;49.696169;14.893379;obchodní akademie a veřejnosprávní činnost
593;61664715;Střední škola;C00;Černoleská 1997;256 01 Benešov;256 01 Benešov;25601.0;Benešov;Středočeský kraj;5341M01;Zdravotnický asistent;10;40;160.0;Benešov;CZ0201;40169;Černoleská;1997;49.774838;14.696069;odborné vzdělání s maturitou
