,id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres,kod_okresu_a,kod_okresu_b
401,601543,Střední škola,C00,J. A. Komenského 328/2,Město,736 01 Havířov,736 01,Havířov,Moravskoslezský kraj,7941K41,Gymnázium,10,40,400.0,Karviná,CZ0803,40886
402,601535,Střední škola,C00,Mírová 1442/2,Nové Město,735 06 Karviná,735 06,Karviná,Moravskoslezský kraj,7941K41,Gymnázium,10,40,400.0,Karviná,CZ0803,40886
403,601560,Střední škola,C00,Havlíčkova 213/13,737 01 Český Těšín,737 01 Český Těšín,737 01,Český Těšín,Moravskoslezský kraj,7941K41,Gymnázium,10,40,540.0,Karviná,CZ0803,40886
404,107880245,Střední škola,C00,Sýkorova 613/1,Šumbark,736 01 Havířov,736 01,Havířov,Moravskoslezský kraj,2344L01,Mechanik strojů a zařízení,10,40,120.0,Karviná,CZ0803,40886
405,601519,Střední škola,C00,Masarykova třída 1313,Lutyně,735 14 Orlová,735 14,Orlová,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120.0,Karviná,CZ0803,40886
406,601489,Střední škola,C00,Kollárova 1308/2,Podlesí,736 01 Havířov,736 01,Havířov,Moravskoslezský kraj,3647M01,Stavebnictví,10,40,360.0,Karviná,CZ0803,40886
407,601501,Střední škola,C00,Makarenkova 513/1,Město,736 01 Havířov,736 01,Havířov,Moravskoslezský kraj,1820M01,Informační technologie,10,40,270.0,Karviná,CZ0803,40886
408,60784733,Střední škola,C00,Energetiků 144,Lutyně,735 14 Orlová,735 14,Orlová,Moravskoslezský kraj,1820M01,Informační technologie,10,40,131.0,Karviná,CZ0803,40886
409,45162654,Střední škola,C00,Michálkovická 1810/181,Slezská Ostrava,710 00 Ostrava,710 00,Ostrava,Moravskoslezský kraj,6341M004,Obchodní akademie,10,40,120.0,Ostrava-město,CZ0806,40916
410,60337320,Střední škola,C00,Sokola-Tůmy 402/12,737 01 Český Těšín,737 01 Český Těšín,737 01,Český Těšín,Moravskoslezský kraj,6341M02,Obchodní akademie,10,40,465.0,Karviná,CZ0803,40886
411,46580336,Střední škola,C00,Leonovova 1795/3,Hranice,733 01 Karviná,733 01,Karviná,Moravskoslezský kraj,6341M02,Obchodní akademie,10,40,270.0,Karviná,CZ0803,40886
412,110025172,Střední škola,C00,č.p. 570,735 72 Petrovice u Karviné,735 72 Petrovice u Karviné,735 72,Petrovice u Karviné,Moravskoslezský kraj,2344L01,Mechanik strojů a zařízení,10,40,130.0,Karviná,CZ0803,40886
413,41691202,Střední škola,C00,Tajovského 1661/2d,Podlesí,736 01 Havířov,736 01,Havířov,Moravskoslezský kraj,6341M02,Obchodní akademie,10,40,191.0,Karviná,CZ0803,40886
414,601497,Střední škola,C00,Žižkova 1818/1a,Hranice,733 01 Karviná,733 01,Karviná,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120.0,Karviná,CZ0803,40886
415,601551,Střední škola,C00,Studentská 1198/11,Podlesí,736 01 Havířov,736 01,Havířov,Moravskoslezský kraj,7941K41,Gymnázium,10,40,396.0,Karviná,CZ0803,40886
416,102244952,Střední škola,C00,Jičínská 528,742 58 Příbor,742 58 Příbor,742 58,Příbor,Moravskoslezský kraj,7941K41,Gymnázium,10,40,256.0,Nový Jičín,CZ0804,40894
417,102244944,Střední škola,C00,Křižíkova 1258,744 01 Frenštát pod Radhoštěm,744 01 Frenštát pod Radhoštěm,744 01,Frenštát pod Radhoštěm,Moravskoslezský kraj,1820M01,Informační technologie,10,40,240.0,Nový Jičín,CZ0804,40894
418,102244936,Střední škola,C00,17. listopadu 526/18,743 01 Bílovec,743 01 Bílovec,743 01,Bílovec,Moravskoslezský kraj,7941K41,Gymnázium,10,40,280.0,Nový Jičín,CZ0804,40894
419,107880377,Střední škola,C00,Husova 1302/11,742 21 Kopřivnice,742 21 Kopřivnice,742 21,Kopřivnice,Moravskoslezský kraj,2341M01,Strojírenství,10,40,240.0,Nový Jičín,CZ0804,40894
420,102244928,Střední škola,C00,Palackého 1329/50,741 01 Nový Jičín,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,7941K41,Gymnázium,10,40,300.0,Nový Jičín,CZ0804,40894
421,107880369,Střední škola,C00,U Jezu 7,Žilina,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,1601M01,Ekologie a životní prostředí,10,40,120.0,Nový Jičín,CZ0804,40894
422,102113556,Střední škola,C00,Komenského 112,742 83 Klimkovice,742 83 Klimkovice,742 83,Klimkovice,Moravskoslezský kraj,6341M01,Ekonomika a podnikání,10,40,132.0,Ostrava-město,CZ0806,40916
423,110025580,Střední škola,C00,B. Martinů 1994/4,741 01 Nový Jičín,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,1820M01,Informační technologie,10,40,134.0,Nový Jičín,CZ0804,40894
424,601918,Střední škola,C00,Dr. Ed. Beneše 586/7,748 01 Hlučín,748 01 Hlučín,748 01,Hlučín,Moravskoslezský kraj,7941K41,Gymnázium,10,40,120.0,Opava,CZ0805,40908
425,601870,Střední škola,C00,Hany Kvapilové 1656/20,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120.0,Opava,CZ0805,40908
426,108035743,Střední škola,C00,Zámecký okruh 848/29,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,510.0,Opava,CZ0805,40908
427,110012267,Střední škola,C00,Rooseveltova 886/47,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,6341M01,Ekonomika a podnikání,10,40,120.0,Opava,CZ0805,40908
428,601853,Střední škola,C00,Purkyňova 1654/12,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,1601M01,Ekologie a životní prostředí,10,40,120.0,Opava,CZ0805,40908
429,601926,Střední škola,C00,Komenského 397/5,Město,746 01 Opava,746 01,Opava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,840.0,Opava,CZ0805,40908
430,601896,Střední škola,C00,Praskova 399/8,Město,746 01 Opava,746 01,Opava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,128.0,Opava,CZ0805,40908
431,110034635,Střední škola,C00,Dolní 356,747 15 Šilheřovice,747 15 Šilheřovice,747 15,Šilheřovice,Moravskoslezský kraj,2942M01,Analýza potravin,10,40,80.0,Opava,CZ0805,40908
432,601888,Střední škola,C00,Mírová 630/3,Předměstí,746 01 Opava,746 01,Opava,Moravskoslezský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,128.0,Opava,CZ0805,40908
433,110012437,Střední škola,C00,Hlavní 282/101,Kylešovice,747 06 Opava,747 06,Opava,Moravskoslezský kraj,3452L01,Tiskař na polygrafických strojích,10,40,64.0,Opava,CZ0805,40908
434,850047,Střední škola,C00,Gustava Klimenta 493/3,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,480.0,Ostrava-město,CZ0806,40916
435,842745,Střední škola,C00,Františka Hajdy 1429/34,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,150.0,Ostrava-město,CZ0806,40916
436,602094,Střední škola,C00,Polská 1543/6,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,170.0,Ostrava-město,CZ0806,40916
437,602159,Střední škola,C00,Marie Majerové 1691/4,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,256.0,Ostrava-město,CZ0806,40916
438,842753,Střední škola,C00,Hladnovská 1332/35,Slezská Ostrava,710 00 Ostrava,710 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,398.0,Ostrava-město,CZ0806,40916
439,842761,Střední škola,C00,Dr. Šmerala 2565/25,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,130.0,Ostrava-město,CZ0806,40916
440,602060,Střední škola,C00,Volgogradská 2631/6,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,180.0,Ostrava-město,CZ0806,40916
441,48808865,Střední škola,C00,Hulvácká 384/1,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K407,Gymnázium - esteticko výchovné předměty,10,40,120.0,Ostrava-město,CZ0806,40916
442,845388,Střední škola,C00,Karla Pokorného 1284/2,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K401,Gymnázium - všeobecné,10,40,120.0,Ostrava-město,CZ0806,40916
443,110012151,Střední škola,C00,U Haldy 200/18,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,4341M01,Veterinářství,10,40,90.0,Ostrava-město,CZ0806,40916
444,602132,Střední škola,C00,Kratochvílova 1490/7,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,390.0,Ostrava-město,CZ0806,40916
445,110012160,Střední škola,C00,U Haldy 200/18,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,292.0,Ostrava-město,CZ0806,40916
446,602051,Střední škola,C00,Poděbradova 959/33,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,8241M01,Užitá malba,10,40,40.0,Ostrava-město,CZ0806,40916
447,842702,Střední škola,C00,Čs. exilu 669/16,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,360.0,Ostrava-město,CZ0806,40916
448,845329,Střední škola,C00,Opavská 1119/12,Poruba,708 61 Ostrava,708 61,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,240.0,Ostrava-město,CZ0806,40916
449,602086,Střední škola,C00,Karasova 1140/16,Mariánské Hory,709 00 Ostrava,709 00,Ostrava,Moravskoslezský kraj,6341M02,Obchodní akademie,10,40,390.0,Ostrava-město,CZ0806,40916
450,602116,Střední škola,C00,Středoškolská 2992/3,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,130.0,Ostrava-město,CZ0806,40916
451,602141,Střední škola,C00,Zengrova 822/1,Vítkovice,703 00 Ostrava,703 00,Ostrava,Moravskoslezský kraj,2341M001,Strojírenství,10,40,600.0,Ostrava-město,CZ0806,40916
452,850365,Střední škola,C00,Gurťjevova 1823/8,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,8241M007,Propagační výtvarnictví - propagační grafika,10,40,76.0,Ostrava-město,CZ0806,40916
453,46610502,Střední škola,C00,Sládečkova 393/90,Michálkovice,715 00 Ostrava,715 00,Ostrava,Moravskoslezský kraj,6841M006,Právní administrativa,10,40,68.0,Ostrava-město,CZ0806,40916
454,602027,Střední škola,C00,Žákovská 288/20,Hulváky,709 00 Ostrava,709 00,Ostrava,Moravskoslezský kraj,4144M01,Zahradnictví,10,40,245.0,Ostrava-město,CZ0806,40916
455,602124,Střední škola,C00,Středoškolská 2854/1,Zábřeh,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,2844M01,Aplikovaná chemie,10,40,360.0,Ostrava-město,CZ0806,40916
456,110009665,Střední škola,C00,tř. T. G. Masaryka 451,Frýdek,738 01 Frýdek-Místek,738 01,Frýdek-Místek,Moravskoslezský kraj,5341M01,Zdravotnický asistent,10,40,250.0,Frýdek-Místek,CZ0802,40878
457,110010019,Střední škola,C00,Divadelní 138/4,741 01 Nový Jičín,741 01 Nový Jičín,741 01,Nový Jičín,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120.0,Nový Jičín,CZ0804,40894
458,13644319,Střední škola,C00,17. listopadu 1123/70,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,60.0,Ostrava-město,CZ0806,40916
459,601900,Střední škola,C00,Komenského 754,749 01 Vítkov,749 01 Vítkov,749 01,Vítkov,Moravskoslezský kraj,7941K41,Gymnázium,10,40,235.0,Opava,CZ0805,40908
460,150024975,Střední škola,C00,Ľudovíta Štúra 1085/8,Poruba,709 00 Ostrava,709 00,Ostrava,Moravskoslezský kraj,7842M06,Kombinované lyceum,10,40,136.0,Ostrava-město,CZ0806,40916
461,108012654,Střední škola,C00,Revoluční 1122/92,Pod Bezručovým vrchem,794 01 Krnov,794 01,Krnov,Moravskoslezský kraj,6341M01,Ekonomika a podnikání,10,40,250.0,Bruntál,CZ0801,40860
462,100340,Střední škola,C00,Školní 416,739 91 Jablunkov,739 91 Jablunkov,739 91,Jablunkov,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120.0,Frýdek-Místek,CZ0802,40878
463,7880103,Střední škola,C00,Lískovecká 2089,Frýdek,738 01 Frýdek-Místek,738 01,Frýdek-Místek,Moravskoslezský kraj,2345L01,Mechanik seřizovač,10,40,140.0,Frýdek-Místek,CZ0802,40878
464,130001341,Střední škola,C00,Tyršova 611/2,737 01 Český Těšín,737 01 Český Těšín,737 01,Český Těšín,Moravskoslezský kraj,1601M01,Ekologie a životní prostředí,10,40,120.0,Karviná,CZ0803,40886
465,130001597,Střední škola,C00,tř. Osvobození 1111/60,Nové Město,735 06 Karviná,735 06,Karviná,Moravskoslezský kraj,2344L01,Mechanik strojů a zařízení,10,40,120.0,Karviná,CZ0803,40886
466,130001333,Střední škola,C00,Příčná 1108/1,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,3456L01,Fotograf,10,40,120.0,Ostrava-město,CZ0806,40916
467,845299,Střední škola,C00,Kolofíkovo nábřeží 1062/51,Kateřinky,747 05 Opava,747 05,Opava,Moravskoslezský kraj,2344L01,Mechanik strojů a zařízení,10,40,160.0,Opava,CZ0805,40908
468,150004516,Střední škola,C00,Hasičská 550/50,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,8241M04,Průmyslový design,10,40,40.0,Ostrava-město,CZ0806,40916
469,150009810,Střední škola,C00,Dvořákova 1269,Frýdlant,739 11 Frýdlant nad Ostravicí,739 11,Frýdlant nad Ostravicí,Moravskoslezský kraj,7941K41,Gymnázium,10,40,120.0,Frýdek-Místek,CZ0802,40878
470,150069031,Střední škola,C00,Hasičská 1003/49,Hrabůvka,700 30 Ostrava,700 30,Ostrava,Moravskoslezský kraj,1820M01,Informační technologie,10,40,120.0,Ostrava-město,CZ0806,40916
471,150077009,Střední škola,C00,Gregorova 2582/3,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,160.0,Ostrava-město,CZ0806,40916
472,150078153,Střední škola,C00,Kounicova 1320/2,Moravská Ostrava,702 00 Ostrava,702 00,Ostrava,Moravskoslezský kraj,7842M003,Pedagogické lyceum,10,40,120.0,Ostrava-město,CZ0806,40916
473,150078340,Střední škola,C00,Mládí 726,Lutyně,735 14 Orlová,735 14,Orlová,Moravskoslezský kraj,7941K408,Gymnázium - živé jazyky,10,40,240.0,Karviná,CZ0803,40886
474,151035768,Střední škola,C00,Dušní 1106/8,Vítkovice,703 00 Ostrava,703 00,Ostrava,Moravskoslezský kraj,6541L01,Gastronomie,10,40,96.0,Ostrava-město,CZ0806,40916
475,181096633,Střední škola,C00,Španielova 6227/3,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7842M06,Kombinované lyceum,10,40,80.0,Ostrava-město,CZ0806,40916
476,200000063,Střední škola,C00,Pionýrů 2069,Místek,738 01 Frýdek-Místek,738 01,Frýdek-Místek,Moravskoslezský kraj,3908M001,Požární ochrana,10,40,0.0,Frýdek-Místek,CZ0802,40878
477,181047519,Střední škola,C00,Čs. exilu 491/23,Poruba,708 00 Ostrava,708 00,Ostrava,Moravskoslezský kraj,7941K41,Gymnázium,10,40,256.0,Ostrava-město,CZ0806,40916
478,110500032,Střední škola,C00,Lánská 132,Kanada,739 61 Třinec,739 61,Třinec,Moravskoslezský kraj,2143L01,Hutník operátor,10,40,120.0,Frýdek-Místek,CZ0802,40878
479,181086263,Střední škola,C00,Antošovická 107/55,Koblov,711 00 Ostrava,711 00,Ostrava,Moravskoslezský kraj,5341M01,Zdravotnický asistent,10,40,240.0,Ostrava-město,CZ0806,40916
480,103019715,Střední škola,C00,Kollárova 2602/3,796 01 Prostějov,796 01 Prostějov,796 01,Prostějov,Olomoucký kraj,7941K41,Gymnázium,10,40,254.0,Prostějov,CZ0713,40797
481,103031642,Střední škola,C00,Palackého 159/18,796 01 Prostějov,796 01 Prostějov,796 01,Prostějov,Olomoucký kraj,6341M004,Obchodní akademie,10,40,270.0,Prostějov,CZ0713,40797
482,103019731,Střední škola,C00,Vápenice 2986/1,796 01 Prostějov,796 01 Prostějov,796 01,Prostějov,Olomoucký kraj,3143M001,Oděvnictví,10,40,360.0,Prostějov,CZ0713,40797
483,47921838,Střední škola,C00,Rejskova 2987/4,796 01 Prostějov,796 01 Prostějov,796 01,Prostějov,Olomoucký kraj,6341M01,Ekonomika a podnikání,10,40,235.0,Prostějov,CZ0713,40797
484,110012216,Střední škola,C00,Studentská 4/2,796 01 Prostějov,796 01 Prostějov,796 01,Prostějov,Olomoucký kraj,7941K41,Gymnázium,10,40,120.0,Prostějov,CZ0713,40797
485,601799,Střední škola,C00,Tomkova 314/45,Hejčín,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,7941K41,Gymnázium,10,40,376.0,Olomouc,CZ0712,40789
486,848956,Střední škola,C00,Čajkovského 68/9,Nová Ulice,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,7941K41,Gymnázium,10,40,372.0,Olomouc,CZ0712,40789
487,601781,Střední škola,C00,Jiřího z Poděbrad 936/13,779 00 Olomouc,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,7941K41,Gymnázium,10,40,705.0,Olomouc,CZ0712,40789
488,601764,Střední škola,C00,Horní náměstí 167/5,785 01 Šternberk,785 01 Šternberk,785 01,Šternberk,Olomoucký kraj,7941K41,Gymnázium,10,40,528.0,Olomouc,CZ0712,40789
489,601756,Střední škola,C00,Gymnazijní 257,783 91 Uničov,783 91 Uničov,783 91,Uničov,Olomoucký kraj,7941K41,Gymnázium,10,40,232.0,Olomouc,CZ0712,40789
490,110300572,Střední škola,C00,U Hradiska 157/29,Klášterní Hradisko,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,2844M01,Aplikovaná chemie,10,40,192.0,Olomouc,CZ0712,40789
491,848794,Střední škola,C00,Opavská 55/8,785 01 Šternberk,785 01 Šternberk,785 01,Šternberk,Olomoucký kraj,1601M01,Ekologie a životní prostředí,10,40,120.0,Olomouc,CZ0712,40789
492,601748,Střední škola,C00,17. listopadu 995/49,779 00 Olomouc,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,2341M01,Strojírenství,10,40,480.0,Olomouc,CZ0712,40789
493,14585235,Střední škola,C00,Pavlovická 16/51,Pavlovičky,772 00 Olomouc,772 00,Olomouc,Olomoucký kraj,6542M010,Služby a cestovní ruch,10,40,200.0,Olomouc,CZ0712,40789
494,61942839,Střední škola,C00,Nešverova 693/1,779 00 Olomouc,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,7941K41,Gymnázium,10,40,220.0,Olomouc,CZ0712,40789
495,601730,Střední škola,C00,Školní 164,783 91 Uničov,783 91 Uničov,783 91,Uničov,Olomoucký kraj,1602M01,Průmyslová ekologie,10,40,120.0,Olomouc,CZ0712,40789
496,848875,Střední škola,C00,Komenského 677/1,784 01 Litovel,784 01 Litovel,784 01,Litovel,Olomoucký kraj,2641L01,Mechanik elektrotechnik,10,40,60.0,Olomouc,CZ0712,40789
497,601721,Střední škola,C00,tř. Spojenců 745/11,779 00 Olomouc,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,6341M02,Obchodní akademie,10,40,400.0,Olomouc,CZ0712,40789
498,601772,Střední škola,C00,Opletalova 189/4,784 01 Litovel,784 01 Litovel,784 01,Litovel,Olomoucký kraj,7941K41,Gymnázium,10,40,246.0,Olomouc,CZ0712,40789
499,602035,Střední škola,C00,U Hradiska 7/4,Klášterní Hradisko,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,4141M01,Agropodnikání,10,40,220.0,Olomouc,CZ0712,40789
500,14451085,Střední škola,C00,Kosinova 872/4,779 00 Olomouc,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,2344L001,Mechanik strojů a zařízení,10,40,128.0,Olomouc,CZ0712,40789
501,18468012,Střední škola,C00,Řepčínská 239/101,Řepčín,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,6843M001,Veřejnosprávní činnost,10,40,200.0,Olomouc,CZ0712,40789
502,844012,Střední škola,C00,Božetěchova 755/3,Hodolany,779 00 Olomouc,779 00,Olomouc,Olomoucký kraj,2641M01,Elektrotechnika,10,40,400.0,Olomouc,CZ0712,40789
503,842851,Střední škola,C00,Jurikova 588,Hranice I-Město,753 01 Hranice,753 01,Hranice,Olomoucký kraj,4146M01,Lesnictví,10,40,396.0,Přerov,CZ0714,40801
504,842940,Střední škola,C00,Zborovská 293,Hranice I-Město,753 01 Hranice,753 01,Hranice,Olomoucký kraj,7941K41,Gymnázium,10,40,240.0,Přerov,CZ0714,40801
505,842885,Střední škola,C00,Bartošova 1940/24,Přerov I-Město,750 02 Přerov,750 02,Přerov,Olomoucký kraj,6341M02,Obchodní akademie,10,40,450.0,Přerov,CZ0714,40801
506,842915,Střední škola,C00,Havlíčkova 377/2,Přerov I-Město,750 02 Přerov,750 02,Přerov,Olomoucký kraj,2341M01,Strojírenství,10,40,180.0,Přerov,CZ0714,40801
507,842818,Střední škola,C00,Denisova 2390/3,Přerov I-Město,750 02 Přerov,750 02,Přerov,Olomoucký kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,408.0,Přerov,CZ0714,40801
508,842907,Střední škola,C00,Komenského sady 257/26,Lipník nad Bečvou I-Město,751 31 Lipník nad Bečvou,751 31,Lipník nad Bečvou,Olomoucký kraj,3647M01,Stavebnictví,10,40,360.0,Přerov,CZ0714,40801
509,842966,Střední škola,C00,Komenského 800/29,Přerov I-Město,750 02 Přerov,750 02,Přerov,Olomoucký kraj,7941K41,Gymnázium,10,40,528.0,Přerov,CZ0714,40801
510,48729906,Střední škola,C00,Jaselská 832,Hranice I-Město,753 01 Hranice,753 01,Hranice,Olomoucký kraj,1820M01,Informační technologie,10,40,120.0,Přerov,CZ0714,40801
